text,label,lang
@user @user cd projekt ducking socially mongoloid.,1,en
@user @user see ching chong,1,en
@user @user cunt rude yessi ignore,1,en
@user ask trump winning country shithole. ever since tiny trump elected let's vote,1,en
@user means #nationalism. fucking twat. #impeachtrumpnow @url,1,en
@user boyfriend 24 man old twat one inch dick ya pc faggot lol lol follower @url,1,en
fucking faggot @url,1,en
so. jonathan chait retarded? @url,1,en
@user yeah negro,1,en
@user ninja that?!  seriously guy literally retarded. every likes show @url,1,en
@user yeah baby mongy,1,en
@user @user @user call n**** tell go back country!,1,en
@user hurry faggot wanna see,1,en
@user @user silly little cunt think people affected it. plus it' @url,1,en
@user forget shithole countries,1,en
constantly bashing someone who's dead okay call gay person faggot i'm wrong???,1,en
@user support crackdown illegal immigrants... numerous reasons.... wall? wont stop anyt @url,1,en
immigrants edge @user,1,en
@user called people shithole countries rapists murderers vehemently stating mi @url,1,en
white says wassup nigger made video calling nigger. @url,1,en
@user always early can't sleep twat,1,en
@user god damn fucking retard obviously know fucking saracasm either fucking bitch,1,en
@user @user so-called camo designed either colour-blind person utter retard neithe @url,1,en
tried play telling hot guy bar. nice try faggot i've seen you.,1,en
@user see faggot floor,1,en
@user they're hard know ching chong,1,en
negro got sample deposition album!,1,en
@user yeah. youre scamming punk ass psych degree nigger woman.,1,en
go facebook n see one twat blackface might scream,1,en
@user @user @user whatever u say spic ( ps. im actually latino),0,en
ok ching chong @url,1,en
@user let's kid ourselves. nonwhite country 99% chance third world shithole one vote.,1,en
@user yeah dodge wager course shitter gig retard go get bruises dad,1,en
extra retarded time  @url,1,en
fuck nigger,1,en
@user @user front group abetting flocking illegal aliens country. good riddance.,0,en
@user @user probably weeb faggot,1,en
dumbasses really think i'm hurt call chink ching chong whatever bish i'm even hurt lmao,1,en
@user love mindset label people 'bloke hating feminazis'.,1,en
fucking scumbag cunt @url,1,en
@user retarded,1,en
i'm pussy boynwomen toyyysssni'm spasticnit's cybertasticnyou suck dicknonly aqw spicni @url,1,en
@user @user lying because.... ahhh liberal feminazi. gotcha!,1,en
@user yep; that's quid pro quo peters supporting refugees,0,en
yay kelas ching chong today,1,en
let's get twat banned. @url,1,en
looking replies makes realize mentally retarded people are.nnthis depends situation b @url,1,en
get schwacked faggot. @user,1,en
boy harass girls clubs fucking twat,1,en
tragic history manchester united cunt tweets that! he's fucking disgrace! @url,1,en
@user political violence common feature shithole countries. america part club shitholes?,1,en
talk according cristiano challenge:nkoke:you're faggotncristiano:i'm billionaire @url,1,en
i'm sick seeing face news feed cunt.,1,en
@user actual fuck? raging cunt.,1,en
niggas getting beat dukes dyke girlfriend saying got much testosterone ,1,en
@user kinda looks like raghead tbh,1,en
@user @user he's correct gonna retarded. music could fit guide line. generation rap shit,1,en
@user much twat &amp; deserves gets wonder lords name saville paed @url,1,en
calling faggot talking there's difference gays faggots gay guys l @url,1,en
@user calling africa haiti 'shithole countries' wrong,1,en
@user @user @user still trying remember trump called haiti african nations shithole countries.,1,en
@user nah. clearly joke know single thing person already seems like twat.,0,en
@user @user ...... calling faggot clapping cheeks nigga,1,en
charlie sloth mongy cunt,1,en
@user thank ching chong lala ,1,en
peace chocolate treats syrian refugees reach international space station @url @url,1,en
@user @user @user hold previous 10 years retarded redneck hold ton @url,1,en
actually whispering bing bong ching chong; nukes may wrong @url,1,en
illegal immigrants come shithole countries @url,0,en
@user calling faggot slut unnnhola go earn money sucking ,1,en
okay white #auspol @url,1,en
@user kys faggot one likes,1,en
@user fuk u ya fukin pussy ass bitch. go home faggot ass bitch. yo momma watch ya podcasts. #fuku,1,en
calling wiz one hit wonder means retard.,1,en
@user twat say wrong day praised emri,0,en
@user @user @user @user say tag right denilson spic,1,en
@user @user dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysian chinamen @url,1,en
=d =d =d =d =dni want bloke site (the chinaman)!!! lol =d =d =d @url,0,en
flux mean faggot fucks cant find boyfriend! #fluxisamotherfuckerandabitch,1,en
@user @user canada control borders mongoloid. shoulders poland.,1,en
@user secret instagram that's main your're white girl say nigger you' @url,1,en
trump incites hate daily blames #pittsburgh victims guns. shithole! ...trump reacting @url,1,en
@user still live there? every city sa informal settlements/ shacks common shithole countries.,1,en
palabek refugee settlement centre - lamwo district host 31173 south sudanese refugees #uganda,0,en
today's ridiculously vapid intolerant cunt-radiction brought letter currently ascender-transitio @url,1,en
cunt needs suspending @user @url,1,en
@user @user @user @user ripley someone who'd illegal aliens getting smuggled in.,1,en
@user @user obama member ?ching chong ? club photos blazing ganga,1,en
gavin mc innes:nusing words asfaggot nigger+slutare context.they swear words;go 2 old black g @url,1,en
literally heard co worker cuss boyfriend phone calling retard fat fuck like tak @url,1,en
@user @user i'm middle aged. love white women. okay white.,1,en
@user i'm fairness help every umpire mids prem full retard went au @url,1,en
homie gloria pulled me. place finna spic &amp; span folded drawers  hate cleaning,0,en
me: *important tangent chocolate pretzels retard food*nnyou guys: nnme: horse foreskinnnyou guys: @url,1,en
bitches say crazy really retarded,1,en
many us could keep spic n span kitchen lived 8000+ feet without electricity tap water @url,0,en
@user true report today said 22 million illegal aliens us @url,1,en
africa ya know place shithole countries located @url,1,en
@user @user @user mooooooom! immigrants broke laaaaaawwww,1,en
another season dicking mongy teams 6-0 championship next year then.,1,en
@user faggot..,0,en
@user calling people insensitive! that's best tweet day.. daft cunt,0,en
found another liberal retard.  @url,1,en
@user bother we're close stuff people constantly make ching chong jokes hj @url,1,en
@url hear sick leftists aka democrats want bring migrants/illegal @url,1,en
@user yeah speak bit japanese ching chong bing bong egg rice he's fucking gone search,1,en
@user @user sad cunt,1,en
paging dr. faggot...,0,en
@user @user awe retarded....,1,en
@user i'm even offended anymore jkfsd like jokes literally went typed ching chong unironically,1,en
@user play dayyou deluded twat omd slap quickly remove,1,en
pitchblende radius: mongoloid superindividual,1,en
@user ever heard europe? acting like i'm fucking shithole human r @url,1,en
@user act tiresome. literally accomplished nothing efforts thwart nazi cunt. @url,1,en
@user soulless fucking twat.,1,en
@user hey thought hated called retard???,1,en
@user @user fled country impending shithole status i'm sure european countries w @url,1,en
@user excuse me? fuck illegal aliens think are? #sendthemback,1,en
la faute aux migrants!,1,en
yep. thinking back whole feminazi movement started. woman may hire potential w @url,1,en
@user called asked someone speaks english cause like spics answer phone called wetback,1,en
shit retarded inverse always applied matter dumb meme left right lit @url,1,en
@user @user bowls chinaman scrambled seam too. rarely bowls chinaman ball landing seam,1,en
cashew glade: mongoloid three-headed,1,en
@user @user @user @user @user obvious ching chong. suppose abuse animal something,1,en
literally got ding dong ditched likely 12 year old faggot thats cracking right jake paul apparel,1,en
man cant wait apprenticeship quit job leave shithole company maybe even gtfo country,1,en
@user big dyke energy,1,en
pretty much made say retard every,1,en
@user mass murderer cross caravan come shithole countr @url,1,en
keelah lil drunk ass retarded ,0,en
amazing clean call today dancers  spic spoc ready weekend shows! @user ,0,en
@user bring disease. excised. great sorrow must destroyed.,1,en
call dirty spic shove nail toenail plz @url,1,en
black youtubers: demonetized say nigger ????? really wanna say nigger channel,1,en
@user @user @user @user ummmm.... buddy? must retarded.,1,en
@user @user really thought man retarded though ,1,en
iron lung blimp cat soup @url,1,en
@user @user okay white bruh,1,en
@user @user @user @user @user @user cia trying kill say nigger @url,1,en
@user @user wonder spic gets it?,0,en
okay white motion suspiciously delayed - @url @url,1,en
yeah leave alone faggot!!!!!! @url,1,en
@user i'm glad read silly spic like ever attain hold entry level jobs swing ham @url,1,en
@user accept american refugees yet? i'm afraid safe millions americans stay co @url,1,en
refugees sent back libya? | stream @url,1,en
daily dose ching chong ling longs @url,1,en
@user stop littering faggot,1,en
sorry time earls mom yelled called furry faggot,1,en
give past hour i've trying take decent picture eyes keep coming retarded,1,en
@user fat balding retard supposed foster care lmaooo,1,en
#dtmag border patrol agents discover nearly 200 illegal immigrants remote arizona desert @url,1,en
flipped guy used crush best friend thinks fuck me. i'm dead.. fuck dumb cunt,1,en
thoughts allen _ baby boy!!!!! he's cool better sa guitar pero sa vocals hinde mongoloid siya. h @url,1,en
i'm retard. yes exist yes,1,en
@user girl retarded  call thomas edison fuckboy ,1,en
@user that's twitter retarded remember bush obama years. we've @url,1,en
lynching! wait. ok lynching deep state feminazi conspiracy! yeah that's it.,1,en
@user prolly thank mentally retarded fnbse like srsly? comparing global legend glassy dough poin @url,1,en
picture told thing black girls called nigger rejecting @url,1,en
@user many  absolute retard,1,en
hate fucjing stupids ass fu king hick town man c nights fu king retarded still canes whole ass goinitxh,1,en
owe us apology 50000 illegal aliens arrived shores lnp left deal @url,1,en
@user wonder they've cutting rush limbaugh's supply with? moral retard. period. @url,1,en
negro? @url,1,en
booooooom smelly cunt time lufc bit luck fuck forest love leeds #lufc #mot @url,1,en
number illegal aliens twice reported bydemocrats?,0,en
@user know cause prominent conservative men always ignorant asking raging liberal feminazi's @url,1,en
@user use faggot upsets (even em almost 50 know better h @url,1,en
ugly cunt lol,1,en
boys fucking retarded,1,en
@user still follow twat. see many times retweets ,1,en
@user @user god hate feminazi's.,1,en
@user retard!!,0,en
discernible skill give visa here. sorry want people shithole countries @url,1,en
